39da76d1059fe67c3523e218337a1bf9e157f84f,MODIFY,regular-file,node_modules/@babel/plugin-proposal-optional-catch-binding/package.json,2096,25
f7a1d1e4f8eb67de088d3f9dfaea3ab5b1ef615d,MODIFY,regular-file,node_modules/@babel/plugin-proposal-optional-chaining/package 2.json,2138,25
f7a1d1e4f8eb67de088d3f9dfaea3ab5b1ef615d,MODIFY,regular-file,node_modules/@babel/plugin-proposal-optional-chaining/package.json,2138,25
4a65f95c29ac773f072c42cb24f8093507e9de85,MODIFY,regular-file,node_modules/@babel/plugin-proposal-unicode-property-regex/package 2.json,2282,26
4a65f95c29ac773f072c42cb24f8093507e9de85,MODIFY,regular-file,node_modules/@babel/plugin-proposal-unicode-property-regex/package.json,2282,26
5e35b62fa8b7bc64c4ed7044e44b729f1068008b,MODIFY,regular-file,node_modules/@babel/plugin-syntax-async-generators/package 2.json,1763,26
5e35b62fa8b7bc64c4ed7044e44b729f1068008b,MODIFY,regular-file,node_modules/@babel/plugin-syntax-async-generators/package.json,1763,26
5720ca30dd152b0d6c7163edcfdf45768f23182e,MODIFY,regular-file,node_modules/@babel/plugin-syntax-dynamic-import/package 2.json,1713,26
5720ca30dd152b0d6c7163edcfdf45768f23182e,MODIFY,regular-file,node_modules/@babel/plugin-syntax-dynamic-import/package.json,1713,26
ded03b40b18337500ba69ad5db94a197cb9f1fa7,MODIFY,regular-file,node_modules/@babel/plugin-syntax-json-strings/package 2.json,1751,26
ded03b40b18337500ba69ad5db94a197cb9f1fa7,MODIFY,regular-file,node_modules/@babel/plugin-syntax-json-strings/package.json,1751,26
81346f11779731979b347748521c1f81896801da,MODIFY,regular-file,node_modules/@babel/plugin-syntax-nullish-coalescing-operator/package 2.json,1892,26
81346f11779731979b347748521c1f81896801da,MODIFY,regular-file,node_modules/@babel/plugin-syntax-nullish-coalescing-operator/package.json,1892,26
0a24376b658584ecc518f7ba7ffcdb265f42d636,MODIFY,regular-file,node_modules/@babel/plugin-syntax-numeric-separator/package 2.json,2022,26
0a24376b658584ecc518f7ba7ffcdb265f42d636,MODIFY,regular-file,node_modules/@babel/plugin-syntax-numeric-separator/package.json,2022,26
f3ea4578d0c108b40c9074b0e68e1bcbf740bc89,MODIFY,regular-file,node_modules/@babel/plugin-syntax-object-rest-spread/package 2.json,1771,26
f3ea4578d0c108b40c9074b0e68e1bcbf740bc89,MODIFY,regular-file,node_modules/@babel/plugin-syntax-object-rest-spread/package.json,1771,26
1dd971059b39f747856378b95a724dabee0cff6e,MODIFY,regular-file,node_modules/@babel/plugin-syntax-optional-catch-binding/package 2.json,1824,26
1dd971059b39f747856378b95a724dabee0cff6e,MODIFY,regular-file,node_modules/@babel/plugin-syntax-optional-catch-binding/package.json,1824,26
5e827ce444525e5435bf896956190a2a38112b78,MODIFY,regular-file,node_modules/@babel/plugin-syntax-optional-chaining/package 2.json,1760,26
5e827ce444525e5435bf896956190a2a38112b78,MODIFY,regular-file,node_modules/@babel/plugin-syntax-optional-chaining/package.json,1760,26
8090306dd3623d0f6089b396f62ec58e4577bad6,MODIFY,regular-file,node_modules/@babel/plugin-syntax-top-level-await/package 2.json,1897,25
8090306dd3623d0f6089b396f62ec58e4577bad6,MODIFY,regular-file,node_modules/@babel/plugin-syntax-top-level-await/package.json,1897,25
0c331c5ce6d5e5341a9d96559a06b7b4ee42d7b8,MODIFY,regular-file,node_modules/@babel/plugin-transform-arrow-functions/package 2.json,2009,25
0c331c5ce6d5e5341a9d96559a06b7b4ee42d7b8,MODIFY,regular-file,node_modules/@babel/plugin-transform-arrow-functions/package.json,2009,25
14b9337ff825b639e750bcee5e268d2063edb2e7,MODIFY,regular-file,node_modules/@babel/plugin-transform-async-to-generator/package 2.json,2118,25
14b9337ff825b639e750bcee5e268d2063edb2e7,MODIFY,regular-file,node_modules/@babel/plugin-transform-async-to-generator/package.json,2118,25
925c14e4e538649b1cb32009277f88a97a68266f,MODIFY,regular-file,node_modules/@babel/plugin-transform-block-scoped-functions/package 2.json,2095,25
925c14e4e538649b1cb32009277f88a97a68266f,MODIFY,regular-file,node_modules/@babel/plugin-transform-block-scoped-functions/package.json,2095,25
609a684555d1c55e4833d32ba225483b9a840efb,MODIFY,regular-file,node_modules/@babel/plugin-transform-block-scoping/package 2.json,1967,25
609a684555d1c55e4833d32ba225483b9a840efb,MODIFY,regular-file,node_modules/@babel/plugin-transform-block-scoping/package.json,1967,25
1d1bd39767f6642f67e2c982f684898b4ec71a66,MODIFY,regular-file,node_modules/@babel/plugin-transform-classes/package 2.json,2204,25
1d1bd39767f6642f67e2c982f684898b4ec71a66,MODIFY,regular-file,node_modules/@babel/plugin-transform-classes/package.json,2204,25
d0413d749e38fa00bf5378c38c5a47000e7f6490,MODIFY,regular-file,node_modules/@babel/plugin-transform-computed-properties/package 2.json,2023,25
d0413d749e38fa00bf5378c38c5a47000e7f6490,MODIFY,regular-file,node_modules/@babel/plugin-transform-computed-properties/package.json,2023,25
e07a97d50c842b3bd3b82175885f541496fc4822,MODIFY,regular-file,node_modules/@babel/plugin-transform-destructuring/package 2.json,1951,25
e07a97d50c842b3bd3b82175885f541496fc4822,MODIFY,regular-file,node_modules/@babel/plugin-transform-destructuring/package.json,1951,25
ef8914417ac151e71b75aabed3712af84e76a942,MODIFY,regular-file,node_modules/@babel/plugin-transform-dotall-regex/package 2.json,2112,26
ef8914417ac151e71b75aabed3712af84e76a942,MODIFY,regular-file,node_modules/@babel/plugin-transform-dotall-regex/package.json,2112,26
fdc9d10a368df1ef7926caa456a99abd128ab69c,MODIFY,regular-file,node_modules/@babel/plugin-transform-duplicate-keys/package 2.json,1982,25
fdc9d10a368df1ef7926caa456a99abd128ab69c,MODIFY,regular-file,node_modules/@babel/plugin-transform-duplicate-keys/package.json,1982,25
5fe71ecabe6b6c263760613d0548209d151cfb75,MODIFY,regular-file,node_modules/@babel/plugin-transform-exponentiation-operator/package 2.json,2139,25
5fe71ecabe6b6c263760613d0548209d151cfb75,MODIFY,regular-file,node_modules/@babel/plugin-transform-exponentiation-operator/package.json,2139,25
99c5ca8af5fd39a106878a2644ce70d304b0225a,MODIFY,regular-file,node_modules/@babel/plugin-transform-for-of/package 2.json,1869,25
99c5ca8af5fd39a106878a2644ce70d304b0225a,MODIFY,regular-file,node_modules/@babel/plugin-transform-for-of/package.json,1869,25
c3d55a07cd7d79d07693371beadcd31dfb888d8f,MODIFY,regular-file,node_modules/@babel/plugin-transform-function-name/package 2.json,2015,25
c3d55a07cd7d79d07693371beadcd31dfb888d8f,MODIFY,regular-file,node_modules/@babel/plugin-transform-function-name/package.json,2015,25
78607e42a91b08ed96f84b8c05a8e1546473520d,MODIFY,regular-file,node_modules/@babel/plugin-transform-literals/package 2.json,1917,25
78607e42a91b08ed96f84b8c05a8e1546473520d,MODIFY,regular-file,node_modules/@babel/plugin-transform-literals/package.json,1917,25
a65cbdaf2cdae153cc1d36b64aabeda2375ceb40,MODIFY,regular-file,node_modules/@babel/plugin-transform-member-expression-literals/package 2.json,2117,25
a65cbdaf2cdae153cc1d36b64aabeda2375ceb40,MODIFY,regular-file,node_modules/@babel/plugin-transform-member-expression-literals/package.json,2117,25
450d1d922d65a36e2bb57002f7bbabae25a70013,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-amd/package 2.json,2038,25
450d1d922d65a36e2bb57002f7bbabae25a70013,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-amd/package.json,2038,25
3403b3137fd6fcf0e229f8910002eadaf2778e14,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-commonjs/package 2.json,2201,25
3403b3137fd6fcf0e229f8910002eadaf2778e14,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-commonjs/package.json,2201,25
553a7aeb74312c9b5040df17d92bdd8ba0cf6ddd,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-systemjs/package 2.json,2199,25
553a7aeb74312c9b5040df17d92bdd8ba0cf6ddd,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-systemjs/package.json,2199,25
5d1a7eac590e452959a896c8d20ac598bf221e91,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-umd/package 2.json,1988,25
5d1a7eac590e452959a896c8d20ac598bf221e91,MODIFY,regular-file,node_modules/@babel/plugin-transform-modules-umd/package.json,1988,25
c0114c0092d51680cea75869b7d8e75e8dd854c7,MODIFY,regular-file,node_modules/@babel/plugin-transform-named-capturing-groups-regex/package 2.json,2241,25
c0114c0092d51680cea75869b7d8e75e8dd854c7,MODIFY,regular-file,node_modules/@babel/plugin-transform-named-capturing-groups-regex/package.json,2241,25
5293c0c18425af9d07d09d27cd53154f95364e76,MODIFY,regular-file,node_modules/@babel/plugin-transform-new-target/package 2.json,2034,25
5293c0c18425af9d07d09d27cd53154f95364e76,MODIFY,regular-file,node_modules/@babel/plugin-transform-new-target/package.json,2034,25
fcbe151f53dab32f0f2cdebfa94351d6c91d6c07,MODIFY,regular-file,node_modules/@babel/plugin-transform-object-super/package 2.json,1986,25
fcbe151f53dab32f0f2cdebfa94351d6c91d6c07,MODIFY,regular-file,node_modules/@babel/plugin-transform-object-super/package.json,1986,25
533e96e764722a2ef9cc98d7c81e7f1926add2fc,MODIFY,regular-file,node_modules/@babel/plugin-transform-parameters/package 2.json,2033,26
533e96e764722a2ef9cc98d7c81e7f1926add2fc,MODIFY,regular-file,node_modules/@babel/plugin-transform-parameters/package.json,2033,26
8406335a6a6b4421f984f9940d1a4756da162d0d,MODIFY,regular-file,node_modules/@babel/plugin-transform-property-literals/package 2.json,2021,25
8406335a6a6b4421f984f9940d1a4756da162d0d,MODIFY,regular-file,node_modules/@babel/plugin-transform-property-literals/package.json,2021,25
50897dae16133dc1bb0f05cb7e0969153e3d830e,MODIFY,regular-file,node_modules/@babel/plugin-transform-regenerator/package 2.json,1969,25
50897dae16133dc1bb0f05cb7e0969153e3d830e,MODIFY,regular-file,node_modules/@babel/plugin-transform-regenerator/package.json,1969,25
6d006d86fb9f45d92c40ccb2ebe4749d53a2f320,MODIFY,regular-file,node_modules/@babel/plugin-transform-reserved-words/package 2.json,1966,25
6d006d86fb9f45d92c40ccb2ebe4749d53a2f320,MODIFY,regular-file,node_modules/@babel/plugin-transform-reserved-words/package.json,1966,25
7b409050787c471d080fdaf8c75803c95e0d900c,MODIFY,regular-file,node_modules/@babel/plugin-transform-runtime/node_modules/semver/package 2.json,1619,24
7b409050787c471d080fdaf8c75803c95e0d900c,MODIFY,regular-file,node_modules/@babel/plugin-transform-runtime/node_modules/semver/package.json,1619,24
3d09f5fd71e8663fa78773e1b319312f07fbab3a,MODIFY,regular-file,node_modules/@babel/plugin-transform-runtime/package 2.json,2318,25
3d09f5fd71e8663fa78773e1b319312f07fbab3a,MODIFY,regular-file,node_modules/@babel/plugin-transform-runtime/package.json,2318,25
de7ae365e64dbd8fc4df103d7b27fdd43c5d77e5,MODIFY,regular-file,node_modules/@babel/plugin-transform-shorthand-properties/package 2.json,2035,25
de7ae365e64dbd8fc4df103d7b27fdd43c5d77e5,MODIFY,regular-file,node_modules/@babel/plugin-transform-shorthand-properties/package.json,2035,25
52e64a3e22f9d1cbca6b3566b6a69fdc1ef4fdc6,MODIFY,regular-file,node_modules/@babel/plugin-transform-spread/package 2.json,1879,25
52e64a3e22f9d1cbca6b3566b6a69fdc1ef4fdc6,MODIFY,regular-file,node_modules/@babel/plugin-transform-spread/package.json,1879,25
ad7cf091077ec9d1426012f8e3ac61ef0328e6c8,MODIFY,regular-file,node_modules/@babel/plugin-transform-sticky-regex/package 2.json,1999,25
ad7cf091077ec9d1426012f8e3ac61ef0328e6c8,MODIFY,regular-file,node_modules/@babel/plugin-transform-sticky-regex/package.json,1999,25
ed31592e7ce071673dab46627cea08a808b1dcbf,MODIFY,regular-file,node_modules/@babel/plugin-transform-template-literals/package 2.json,2048,25
ed31592e7ce071673dab46627cea08a808b1dcbf,MODIFY,regular-file,node_modules/@babel/plugin-transform-template-literals/package.json,2048,25
8d8d7a0e889e7bbeb9c202415b66176d4cb1c377,MODIFY,regular-file,node_modules/@babel/plugin-transform-typeof-symbol/package 2.json,2191,25
8d8d7a0e889e7bbeb9c202415b66176d4cb1c377,MODIFY,regular-file,node_modules/@babel/plugin-transform-typeof-symbol/package.json,2191,25
ee42ed399018cf6ceef38c1b085f08d30cb34edc,MODIFY,regular-file,node_modules/@babel/plugin-transform-unicode-regex/package 2.json,2013,25
ee42ed399018cf6ceef38c1b085f08d30cb34edc,MODIFY,regular-file,node_modules/@babel/plugin-transform-unicode-regex/package.json,2013,25
0232eaef5410036469968385478d0ce6e5f3eebf,MODIFY,regular-file,node_modules/@babel/preset-env/node_modules/semver/package 2.json,1577,24
0232eaef5410036469968385478d0ce6e5f3eebf,MODIFY,regular-file,node_modules/@babel/preset-env/node_modules/semver/package.json,1577,24
2a0d48e686ac629584fd47aa25be593a07354eb3,MODIFY,regular-file,node_modules/@babel/preset-env/package 2.json,4943,25
2a0d48e686ac629584fd47aa25be593a07354eb3,MODIFY,regular-file,node_modules/@babel/preset-env/package.json,4943,25
7fb1f1116174ffba625e2b26e77796a5d3722301,MODIFY,regular-file,node_modules/@babel/preset-modules/package 2.json,3752,25
7fb1f1116174ffba625e2b26e77796a5d3722301,MODIFY,regular-file,node_modules/@babel/preset-modules/package.json,3752,25
15137167fc13a2e2aba235732e36920f505cbd25,MODIFY,regular-file,node_modules/@babel/runtime/package 2.json,1654,26
15137167fc13a2e2aba235732e36920f505cbd25,MODIFY,regular-file,node_modules/@babel/runtime/package.json,1654,26
c1f6f815be9560c1d489c65c8e8f5555b2454731,MODIFY,regular-file,node_modules/@babel/template/package 2.json,1578,26
c1f6f815be9560c1d489c65c8e8f5555b2454731,MODIFY,regular-file,node_modules/@babel/template/package.json,1578,26
09d8634720e522b5c624182257363b593eb9929d,MODIFY,regular-file,node_modules/@babel/traverse/node_modules/@babel/generator/package 2.json,1750,25
09d8634720e522b5c624182257363b593eb9929d,MODIFY,regular-file,node_modules/@babel/traverse/node_modules/@babel/generator/package.json,1750,25
2b1a8a0173b2b12de54d4a23b590ec6a2953a8f4,MODIFY,regular-file,node_modules/@babel/traverse/node_modules/source-map/package 2.json,4964,24
2b1a8a0173b2b12de54d4a23b590ec6a2953a8f4,MODIFY,regular-file,node_modules/@babel/traverse/node_modules/source-map/package.json,4964,24
7109d437f75e322d38475edeaa2aacf048e452fe,MODIFY,regular-file,node_modules/@babel/traverse/package 2.json,2137,31
7109d437f75e322d38475edeaa2aacf048e452fe,MODIFY,regular-file,node_modules/@babel/traverse/package.json,2137,31
90fe4103817bf8dc785720484d49589f9799ed51,MODIFY,regular-file,node_modules/@babel/types/package 2.json,3014,55
90fe4103817bf8dc785720484d49589f9799ed51,MODIFY,regular-file,node_modules/@babel/types/package.json,3014,55
eaaf3fcf11b69932d2d825d2b225952a04b278b0,MODIFY,regular-file,node_modules/@istanbuljs/schema/package 2.json,1693,25
eaaf3fcf11b69932d2d825d2b225952a04b278b0,MODIFY,regular-file,node_modules/@istanbuljs/schema/package.json,1693,25
4b4835d7f3d3720bf50773c2f3d3de8448c37b1d,MODIFY,regular-file,node_modules/@jsdevtools/coverage-istanbul-loader/node_modules/json5/package 2.json,3285,24
4b4835d7f3d3720bf50773c2f3d3de8448c37b1d,MODIFY,regular-file,node_modules/@jsdevtools/coverage-istanbul-loader/node_modules/json5/package.json,3285,24
fbd105c24dcc0d5b7e281f2e55a4fcbc2d2a4c02,MODIFY,regular-file,node_modules/@jsdevtools/coverage-istanbul-loader/node_modules/loader-utils/package 2.json,1968,24
fbd105c24dcc0d5b7e281f2e55a4fcbc2d2a4c02,MODIFY,regular-file,node_modules/@jsdevtools/coverage-istanbul-loader/node_modules/loader-utils/package.json,1968,24
23e28637feacde7232e356675c44ccaa4fe0476b,MODIFY,regular-file,node_modules/@jsdevtools/coverage-istanbul-loader/package 2.json,3483,29
23e28637feacde7232e356675c44ccaa4fe0476b,MODIFY,regular-file,node_modules/@jsdevtools/coverage-istanbul-loader/package.json,3483,29
10fbe70fa79e54a0f21e754517038dfdbe77d77b,MODIFY,regular-file,node_modules/@mapbox/jsonlint-lines-primitives/package.json,1827,25
e39c7bfc42fc43f68b5d4d1b16f5bc6bdac80df1,MODIFY,regular-file,node_modules/@mapbox/mapbox-gl-style-spec/package.json,2438,25
55a3b8fe01ea37bad64c718875b0b7c933e8adbc,MODIFY,regular-file,node_modules/@mapbox/point-geometry/package.json,1770,25
0c3f3827a8530d43b1e0dd0a754005741e0e0cc3,MODIFY,regular-file,node_modules/@mapbox/unitbezier/package.json,1631,25
97ed416c8ad668013bb03032db5990758f845be1,MODIFY,regular-file,node_modules/@ngtools/webpack/package 2.json,2073,25
97ed416c8ad668013bb03032db5990758f845be1,MODIFY,regular-file,node_modules/@ngtools/webpack/package.json,2073,25
9ad0f7f07bcc3388033d762c2c6a12fbbae81396,MODIFY,regular-file,node_modules/@nodelib/fs.scandir/package 2.json,1959,25
9ad0f7f07bcc3388033d762c2c6a12fbbae81396,MODIFY,regular-file,node_modules/@nodelib/fs.scandir/package.json,1959,25
56114e543073409ede6bd8cd19e66458ed6f2379,MODIFY,regular-file,node_modules/@nodelib/fs.stat/package 2.json,1810,26
56114e543073409ede6bd8cd19e66458ed6f2379,MODIFY,regular-file,node_modules/@nodelib/fs.stat/package.json,1810,26
1ee5d920dfddaa50f56c93f9cb08e86159d8339a,MODIFY,regular-file,node_modules/@nodelib/fs.walk/package 2.json,1909,25
1ee5d920dfddaa50f56c93f9cb08e86159d8339a,MODIFY,regular-file,node_modules/@nodelib/fs.walk/package.json,1909,25
f09c9f0a7608e1dfb810ee86e94d159fcd2fc38a,MODIFY,regular-file,node_modules/@npmcli/move-file/node_modules/mkdirp/package 2.json,1791,24
f09c9f0a7608e1dfb810ee86e94d159fcd2fc38a,MODIFY,regular-file,node_modules/@npmcli/move-file/node_modules/mkdirp/package.json,1791,24
83d0bd12e2ca54d8099485716dda8f56240b38d3,MODIFY,regular-file,node_modules/@npmcli/move-file/package 2.json,1730,25
83d0bd12e2ca54d8099485716dda8f56240b38d3,MODIFY,regular-file,node_modules/@npmcli/move-file/package.json,1730,25
ed8fcc1bf41eadbb392ff98b898f878a7740c273,MODIFY,regular-file,node_modules/@schematics/angular/package 2.json,1845,25
ed8fcc1bf41eadbb392ff98b898f878a7740c273,MODIFY,regular-file,node_modules/@schematics/angular/package.json,1845,25
ad736f4345767c0390262900e23618224ce3f2e3,MODIFY,regular-file,node_modules/@schematics/update/package 2.json,2090,25
ad736f4345767c0390262900e23618224ce3f2e3,MODIFY,regular-file,node_modules/@schematics/update/package.json,2090,25
2352b88704998c8d4fde305e516429f5bc6175d4,MODIFY,regular-file,node_modules/@types/color-name/package 2.json,1800,29
2352b88704998c8d4fde305e516429f5bc6175d4,MODIFY,regular-file,node_modules/@types/color-name/package.json,1800,29
6e2755d9fe042a67e79c807ed1374b72a0890530,MODIFY,regular-file,node_modules/@types/glob/package 2.json,1899,25
6e2755d9fe042a67e79c807ed1374b72a0890530,MODIFY,regular-file,node_modules/@types/glob/package.json,1899,25
4f12889c3a927ac0337ba191fd883b4eefb5687e,MODIFY,regular-file,node_modules/@types/jasmine/package 2.json,2955,26
4f12889c3a927ac0337ba191fd883b4eefb5687e,MODIFY,regular-file,node_modules/@types/jasmine/package.json,2955,26
4d8f58c2f137a4b590714578829ca8e2b752d4fc,MODIFY,regular-file,node_modules/@types/jasminewd2/package 2.json,1756,25
4d8f58c2f137a4b590714578829ca8e2b752d4fc,MODIFY,regular-file,node_modules/@types/jasminewd2/package.json,1756,25
fd42d1cd5b119a0e9bc5ece2d6c1dad0bdced101,MODIFY,regular-file,node_modules/@types/json-schema/package 2.json,2054,25
fd42d1cd5b119a0e9bc5ece2d6c1dad0bdced101,MODIFY,regular-file,node_modules/@types/json-schema/package.json,2054,25
50067ca71463170fefa54fa75cc6c8aa2e0c8192,MODIFY,regular-file,node_modules/@types/minimatch/package 2.json,1665,25
